ticker,date,MOM,signal,LS_Return,SS_Return,adjStrikePrice,callPrice,putPrice,weightCall,weightPut,entry,expirationDate
MSTR,2022-10-21,-0.034158214,,-0.259503965,0.259503965,27,0.89,4.94,0.705962981,0.294037019,2.080849928,2022-11-18
MSTR,2022-11-18,-0.063214817,,,,19,1.215,3.815,0.602603961,0.397396039,2.248229702,2022-12-16
NFLX,2019-01-18,0.047288706,LS,0.054785538,-0.054785538,365,5.6,31.075,0.732779414,0.267220586,12.40744443,2019-02-15
NFLX,2019-02-15,0.004320061,,-0.004300628,0.004300628,380,5.05,27.95,0.73458111,0.26541889,11.12809259,2019-03-15
NFLX,2019-03-15,0.021630429,LS,,,350,26.2,13.875,0.374987885,0.625012115,18.49672568,2019-04-18
NFLX,2019-04-19,0.025372377,LS,-0.073567238,0.073567238,,,,,,,
NFLX,2019-05-17,0.019714915,,0.070029905,-0.070029905,355,13.625,13.075,0.479085637,0.520914363,13.3384971,2019-06-21
NFLX,2019-06-21,0.011891715,,-0.120685907,0.120685907,390,9.1,29.575,0.659020674,0.340979326,16.08155169,2019-07-19
NFLX,2019-07-19,-0.005094858,,-0.090529221,0.090529221,330,4.55,19.125,0.701313029,0.298686971,8.903362597,2019-08-16
NFLX,2019-08-16,0.0138084,,-0.088956264,0.088956264,320,5.9,21.825,0.689687532,0.310312468,10.84172605,2019-09-20
NFLX,2019-09-20,-0.005307228,,0.073948833,-0.073948833,290,7.7,26.75,0.664091382,0.335908618,14.09905917,2019-10-18
NFLX,2019-10-18,-0.015131946,SS,0.09481237,-0.09481237,290,4.65,18.85,0.69696232,0.30303768,8.953135061,2019-11-15
NFLX,2019-11-15,-0.005638591,SS,0.0283144,-0.0283144,300,8.625,13,0.549603956,0.450396044,10.59548269,2019-12-20
NFLX,2019-12-20,0.00579851,,0.066507512,-0.066507512,355,4,21.55,0.736895893,0.263104107,8.61747707,2020-01-17
NFLX,2020-01-17,0.02028598,,0.069372828,-0.069372828,365,7.1,31.925,0.7040382,0.2959618,14.44725167,2020-02-21
NFLX,2020-02-21,-0.001539927,SS,0.017533715,-0.017533715,400,6.075,25.825,0.70100029,0.29899971,11.98024427,2020-03-20
NFLX,2020-03-20,-0.000474293,SS,0.118108363,-0.118108363,370,9.325,45.8,0.710436316,0.289563684,19.88683537,2020-04-17
NFLX,2020-04-17,0.006223294,,-0.000286976,0.000286976,440,24.525,43.2,0.549534254,0.450465746,32.93744781,2020-05-15
NFLX,2020-05-15,0.004252812,,0.084124214,-0.084124214,500,8.55,54.05,0.746682681,0.253317319,20.07593803,2020-06-19
NFLX,2020-06-19,0.021677867,,0.074368994,-0.074368994,485,15.25,46.2,0.643789004,0.356210996,26.27473033,2020-07-17
NFLX,2020-07-17,0.015285423,,0.08321207,-0.08321207,510,19.85,37.925,0.573224038,0.426775962,27.56397552,2020-08-21
NFLX,2020-08-21,0.033904525,,-0.05576258,0.05576258,520,9.4,37.025,0.689617219,0.310382781,17.97432433,2020-09-18
NFLX,2020-09-18,0.048895272,,-0.048577462,0.048577462,500,12.075,41.675,0.668378458,0.331621542,21.89099766,2020-10-16
NFLX,2020-10-16,0.064546938,,0.031444536,-0.031444536,570,23.125,61.7,0.619945718,0.380054282,37.78559393,2020-11-20
NFLX,2020-11-20,0.052754992,,0.101958454,-0.101958454,510,11.25,32.8,0.646966797,0.353033203,18.85786552,2020-12-18
NFLX,2020-12-18,0.039719552,,-0.015424461,0.015424461,575,8.225,48.725,0.743319053,0.256680947,18.62057836,2021-01-15
NFLX,2021-01-15,0.04000411,,0.012133232,-0.012133232,550,10.825,62.325,0.734022422,0.265977578,24.52284528,2021-02-19
NFLX,2021-02-19,0.043226923,,-0.031900567,0.031900567,570,8.875,37.925,0.706468968,0.293531032,17.40207647,2021-03-19
NFLX,2021-03-19,0.035518079,,-0.015700021,0.015700021,540,7.65,34.925,0.715212296,0.284787704,15.41758463,2021-04-16
NFLX,2021-04-16,0.035027126,SS,-0.020760075,0.020760075,575,14.3,42.975,0.646506314,0.353493686,24.43643144,2021-05-21
NFLX,2021-05-21,0.02138995,SS,0.050516798,-0.050516798,520,5.975,27.8,0.718947731,0.281052269,12.10896577,2021-06-18
NFLX,2021-06-18,0.019988765,SS,-0.020143533,0.020143533,520,6.525,24.85,0.699158817,0.300841183,12.03791468,2021-07-16
NFLX,2021-07-16,0.010453829,SS,0.099734711,-0.099734711,540,19.125,28.85,0.543479087,0.456520913,23.56466588,2021-08-20
NFLX,2021-08-20,0.008285448,SS,0.072296153,-0.072296153,570,6.3,28.85,0.719978807,0.280021193,12.6144779,2021-09-17
NFLX,2021-09-17,-0.001110516,SS,0.131025913,-0.131025913,590,16.15,16.225,0.496439993,0.503560007,16.187767,2021-10-15
NFLX,2021-10-15,0.013025601,,-0.070127557,0.070127557,660,12.1,44.35,0.67908181,0.32091819,22.44961163,2021-11-19
NFLX,2021-11-19,0.024014112,,-0.061473264,0.061473264,720,8.2,49.15,0.74786849,0.25213151,18.52478535,2021-12-17
NFLX,2021-12-17,0.033066964,,-0.290983072,0.290983072,620,14.925,46.65,0.660112879,0.339887121,25.7079189,2022-01-21
NFLX,2022-01-21,0.017422781,,-0.076370817,0.076370817,435,8.05,45.9,0.731834626,0.268165374,18.20005941,2022-02-18
NFLX,2022-02-18,0.013236526,,-0.050519174,0.050519174,405,12.825,26.7,0.591599143,0.408400857,18.4915619,2022-03-18
NFLX,2022-03-18,-0.014319501,,,,400,7.85,27.1,0.670659251,0.329340749,14.18980942,2022-04-14
NFLX,2022-04-15,-0.018362251,,0.037194155,-0.037194155,,,,,,,
NFLX,2022-05-20,-0.021527629,,-0.114312465,0.114312465,190,10.625,14.15,0.512900662,0.487099338,12.34202517,2022-06-17
NFLX,2022-06-17,-0.064351041,SS,0.286098279,-0.286098279,195,4.025,23.2,0.733052701,0.266947299,9.143714465,2022-07-15
NFLX,2022-07-15,-0.06556219,,-0.005957526,0.005957526,220,6.525,37.45,0.716270601,0.283729399,15.29933168,2022-08-19
NFLX,2022-08-19,-0.074123002,,0.053140127,-0.053140127,240,12.425,10.7,0.454590301,0.545409699,11.48416827,2022-09-16
NFLX,2022-09-16,-0.05718086,,0.239722144,-0.239722144,275,8.5,42.75,0.70319187,0.29680813,18.66567844,2022-10-21
NFLX,2022-10-21,-0.064294831,,0.046763707,-0.046763707,315,8.1,33.025,0.68501406,0.31498594,15.95102456,2022-11-18
NFLX,2022-11-18,-0.071375357,,,,305,8.375,24.55,0.643625148,0.356374852,14.13936324,2022-12-16
NVDA,2019-01-18,-0.004286998,,0.074225297,-0.074225297,4.25,0.100625,0.419375,0.69089728,0.30910272,0.199151492,2019-02-15
NVDA,2019-02-15,-0.045507056,SS,0.164010511,-0.164010511,4,0.138125,0.200625,0.539482001,0.460517999,0.166907375,2019-03-15
NVDA,2019-03-15,-0.037176846,SS,,,4.5,0.090625,0.330625,0.682284954,0.317715046,0.166876611,2019-04-18
NVDA,2019-04-19,-0.0265185,SS,-0.250741603,0.250741603,,,,,,,
NVDA,2019-05-17,-0.008982429,SS,0.212384865,-0.212384865,4.125,0.09625,0.314375,0.658792899,0.341207101,0.170675799,2019-06-21
NVDA,2019-06-21,-0.019346728,SS,0.027337594,-0.027337594,3.875,0.11875,0.1925,0.557859024,0.442140976,0.151357897,2019-07-19
NVDA,2019-07-19,-0.036629786,SS,-0.006187415,0.006187415,4.375,0.13,0.281875,0.603433814,0.396566186,0.190228489,2019-08-16
NVDA,2019-08-16,-0.020376683,SS,0.039162775,-0.039162775,4.125,0.12,0.24,0.599774983,0.400225017,0.168027002,2019-09-20
NVDA,2019-09-20,-0.031246668,SS,0.154821687,-0.154821687,4.375,0.1425,0.179375,0.533214262,0.466785738,0.159712724,2019-10-18
NVDA,2019-10-18,-0.031919354,SS,0.078992012,-0.078992012,4.875,0.1775,0.279375,0.552092241,0.447907759,0.223130603,2019-11-15
NVDA,2019-11-15,-0.005652954,SS,0.085630454,-0.085630454,5.125,0.1925,0.206875,0.493776506,0.506223494,0.199776963,2019-12-20
NVDA,2019-12-20,0.028788896,,0.004803874,-0.004803874,6,0.1825,0.190625,0.491816028,0.508183972,0.186628995,2020-01-17
NVDA,2020-01-17,0.052618608,LS,0.143005715,-0.143005715,6.25,0.26625,0.276875,0.484684272,0.515315728,0.27172523,2020-02-21
NVDA,2020-02-21,0.053423082,LS,-0.023959454,0.023959454,7.625,0.228125,0.504375,0.601166768,0.398833232,0.33830268,2020-03-20
NVDA,2020-03-20,0.047112044,,0.108802126,-0.108802126,5.875,0.20125,0.915625,0.692150762,0.307849238,0.421169799,2020-04-17
NVDA,2020-04-17,0.045202517,LS,0.214658027,-0.214658027,7.625,0.295625,0.635625,0.592409302,0.407590698,0.434205837,2020-05-15
NVDA,2020-05-15,0.0422955,LS,0.07060083,-0.07060083,9.625,0.205,1.338125,0.74392367,0.25607633,0.495166491,2020-06-19
NVDA,2020-06-19,0.074981294,LS,0.117608591,-0.117608591,9,0.605,0.3275,0.384642211,0.615357789,0.434238214,2020-07-17
NVDA,2020-07-17,0.075187945,LS,0.259988173,-0.259988173,10.75,0.398125,0.93375,0.606616518,0.393383482,0.608831027,2020-08-21
NVDA,2020-08-21,0.079120966,LS,0.011958993,-0.011958993,12.5,0.70875,0.519375,0.42894621,0.57105379,0.600606688,2020-09-18
NVDA,2020-09-18,0.090375149,,-0.073647986,0.073647986,12.5,0.57375,0.901875,0.539445362,0.460554638,0.724869491,2020-10-16
NVDA,2020-10-16,0.110450185,,0.069210924,-0.069210924,15.5,0.338125,2.01,0.734726907,0.265273093,0.781628452,2020-11-20
NVDA,2020-11-20,0.097462667,LS,-0.025563604,0.025563604,14,0.28125,1.161875,0.700666226,0.299333774,0.544850804,2020-12-18
NVDA,2020-12-18,0.083586304,LS,-0.004999247,0.004999247,14.25,0.216875,1.24375,0.732886511,0.267113489,0.491167164,2021-01-15
NVDA,2021-01-15,0.082093619,,0.055792853,-0.055792853,13.875,0.268125,1.261875,0.713711939,0.286288061,0.552623761,2021-02-19
NVDA,2021-02-19,0.079332939,,-0.026394504,0.026394504,15,0.7525,0.83375,0.490069379,0.509930621,0.793931863,2021-03-19
NVDA,2021-03-19,0.065877943,,0.124458308,-0.124458308,12.5,0.745,0.401875,0.380849054,0.619150946,0.532553832,2021-04-16
NVDA,2021-04-16,0.073128153,,0.082282677,-0.082282677,15.875,0.716875,0.66375,0.469281238,0.530718762,0.688680566,2021-05-21
NVDA,2021-05-21,0.06083755,,0.231623012,-0.231623012,15.5,0.4775,0.9825,0.592051981,0.407948019,0.683513749,2021-06-18
NVDA,2021-06-18,0.052637576,,-0.025169105,0.025169105,20,0.29625,1.631875,0.737132726,0.262867274,0.647342103,2021-07-16
NVDA,2021-07-16,0.053699562,,0.14821206,-0.14821206,20,0.349375,2.184375,0.74407654,0.25592346,0.81899455,2021-08-20
NVDA,2021-08-20,0.064064509,,-0.074559362,0.074559362,22.375,0.298,1.8425,0.750492358,0.249507642,0.683364553,2021-09-17
NVDA,2021-09-17,0.03814112,,0.234166853,-0.234166853,22,0.7475,0.85,0.501989789,0.498010211,0.798546047,2021-10-15
NVDA,2021-10-15,0.050527763,,0.278053142,-0.278053142,22,0.8375,0.975,0.503749127,0.496250873,0.905734495,2021-11-19
NVDA,2021-11-19,0.05044491,,-0.099807183,0.099807183,35,0.925,2.9275,0.653859094,0.346140906,1.618147165,2021-12-17
NVDA,2021-12-17,0.065440904,,-0.16745401,0.16745401,28.75,1.6575,2.4625,0.537276748,0.462723252,2.029992217,2022-01-21
NVDA,2022-01-21,0.093042426,LS,-0.004125263,0.004125263,25.5,0.79,2.765,0.674839258,0.325160742,1.432192466,2022-02-18
NVDA,2022-02-18,0.084423523,LS,0.11915041,-0.11915041,25,0.96,2.3075,0.606653417,0.393346583,1.490034521,2022-03-18
NVDA,2022-03-18,0.064128354,LS,,,26.5,1.335,1.455,0.486348189,0.513651811,1.396638217,2022-04-14
NVDA,2022-04-15,0.06615283,LS,0.006740481,-0.006740481,,,,,,,
NVDA,2022-05-20,0.065670294,LS,-0.187967845,0.187967845,18.5,0.65,2.43,0.666677624,0.333322376,1.243313829,2022-06-17
NVDA,2022-06-17,0.029074367,LS,0.198164896,-0.198164896,15.5,1.265,0.855,0.40789375,0.59210625,1.022236437,2022-07-15
NVDA,2022-07-15,0.008630501,,-0.168971174,0.168971174,17.5,0.3625,2.0825,0.730329658,0.269670342,0.826332988,2022-08-19
NVDA,2022-08-19,-0.006169384,,-0.195537936,0.195537936,19,0.5525,1.655,0.64645337,0.35354663,0.942285159,2022-09-16
NVDA,2022-09-16,-0.001628218,,0.111869904,-0.111869904,13.5,0.795,1.0475,0.512755082,0.487244918,0.918029342,2022-10-21
NVDA,2022-10-21,-0.01021111,,0.254128415,-0.254128415,13,0.6775,1.185,0.553140876,0.446859124,0.904281006,2022-11-18
NVDA,2022-11-18,-0.049275181,,,,14.5,1.46,0.5175,0.312960783,0.687039217,0.812465538,2022-12-16
PLTR,2021-07-16,0.218032369,LS,0.213265999,-0.213265999,23,0.795,2.415,0.640597082,0.359402918,1.377232727,2021-08-20
PLTR,2021-08-20,0.210315934,LS,-0.087319041,0.087319041,25,0.815,1.82,0.60056808,0.39943192,1.21642908,2021-09-17
PLTR,2021-09-17,0.171643872,LS,0.076538218,-0.076538218,30,1.015,2.24,0.604562039,0.395437961,1.499411502,2021-10-15
PLTR,2021-10-15,0.175427702,LS,-0.202088368,0.202088368,24,1.565,1.58,0.468152347,0.531847653,1.572977715,2021-11-19
PLTR,2021-11-19,0.161460769,LS,-0.118158918,0.118158918,23,0.545,2.17,0.683736092,0.316263908,1.05892885,2021-12-17
PLTR,2021-12-17,0.016036185,,-0.247116722,0.247116722,19,1.27,1.17,0.45902786,0.54097214,1.215902786,2022-01-21
PLTR,2022-01-21,0.009602438,,-0.135667317,0.135667317,15,0.645,2.1,0.641216872,0.358783128,1.167029451,2022-02-18
PLTR,2022-02-18,-0.046034404,SS,0.158646289,-0.158646289,11,1.025,1.015,0.451979426,0.548020574,1.019519794,2022-03-18
PLTR,2022-03-18,-0.039350822,SS,,,13,0.815,0.98,0.496563237,0.503436763,0.898067066,2022-04-14
PLTR,2022-04-15,-0.04936404,SS,-0.165383437,0.165383437,,,,,,,
PLTR,2022-05-20,-0.033965855,SS,0.044929249,-0.044929249,9,0.345,1.24,0.660815818,0.339184182,0.648569843,2022-06-17
PLTR,2022-06-17,-0.055659616,,0.141127292,-0.141127292,9,0.335,1.075,0.647268033,0.352731967,0.596021656,2022-07-15
PLTR,2022-07-15,-0.084202152,SS,-0.254107453,0.254107453,9,0.895,0.855,0.443587105,0.556412895,0.872743484,2022-08-19
PLTR,2022-08-19,-0.064080885,,0.053109987,-0.053109987,9,0.365,0.825,0.600482459,0.399517541,0.548778069,2022-09-16
PLTR,2022-09-16,-0.070638949,SS,0.081181157,-0.081181157,9,0.205,1.4,0.747179994,0.252820006,0.507119908,2022-10-21
PLTR,2022-10-21,-0.085801532,SS,-0.146758401,0.146758401,9,0.425,1.105,0.612104431,0.387895569,0.688768987,2022-11-18
PLTR,2022-11-18,-0.087931371,SS,,,7,0.715,0.305,0.337114114,0.662885886,0.443216787,2022-12-16
RIVN,2022-08-19,-0.134989729,SS,0.006116036,-0.006116036,35,2.31,2.825,0.495359391,0.504640609,2.569889914,2022-09-16
RIVN,2022-09-16,-0.083040091,SS,0.062594489,-0.062594489,45,1.39,6.95,0.708761129,0.291238871,3.009288123,2022-10-21
RIVN,2022-10-21,-0.079371641,SS,-0.08378702,0.08378702,32.5,2.915,3.425,0.476674448,0.523325552,3.181896032,2022-11-18
RIVN,2022-11-18,-0.071600034,,,,35,0.815,5.475,0.741918572,0.258081428,2.017659457,2022-12-16
SOFI,2021-09-17,0.100611965,,0.265114307,-0.265114307,15,1.005,0.895,0.453330241,0.546669759,0.944866327,2021-10-15
SOFI,2021-10-15,0.080365566,,-0.143852829,0.143852829,22.5,0.61,3.75,0.727910199,0.272089801,1.464361975,2021-11-19
SOFI,2021-11-19,0.084317767,,-0.080815008,0.080815008,22.5,0.87,3.075,0.651636669,0.348363331,1.638141144,2021-12-17
SOFI,2021-12-17,0.100753816,LS,-0.210628815,0.210628815,15,1.39,1.725,0.482620219,0.517379781,1.563322227,2022-01-21
SOFI,2022-01-21,0.070673847,,-0.082531352,0.082531352,15,1.13,2.22,0.552128871,0.447871129,1.61817953,2022-02-18
SOFI,2022-02-18,-0.029481656,SS,-0.174672137,0.174672137,12.5,0.94,2.08,0.564376,0.435624,1.43661136,2022-03-18
SOFI,2022-03-18,-0.024365761,,,,10,0.76,0.92,0.486162173,0.513837827,0.842214052,2022-04-14
SOFI,2022-04-15,-0.025554454,,0.222225654,-0.222225654,,,,,,,
SOFI,2022-05-20,-0.040638543,SS,-0.29545579,0.29545579,9,0.285,1.82,0.724885186,0.275114814,0.707301239,2022-06-17
SOFI,2022-06-17,-0.089517849,SS,0.197343755,-0.197343755,6,0.385,0.69,0.547353124,0.452646876,0.523057297,2022-07-15
SOFI,2022-07-15,-0.064894042,,-0.061806446,0.061806446,6,0.775,0.515,0.383364464,0.616635536,0.614674761,2022-08-19
SOFI,2022-08-19,-0.074064956,,-0.17567472,0.17567472,7,0.265,0.925,0.654365452,0.345634548,0.493118802,2022-09-16
SOFI,2022-09-16,-0.048705922,,0.114755913,-0.114755913,6,0.575,0.525,0.439647787,0.560352213,0.546982389,2022-10-21
SOFI,2022-10-21,-0.065223559,,-0.112133978,0.112133978,5,0.635,0.485,0.403466666,0.596533334,0.54552,2022-11-18
SOFI,2022-11-18,-0.105295289,SS,,,5,0.505,0.295,0.385032978,0.614967022,0.375856925,2022-12-16
TSLA,2019-01-18,0.021044022,,0.041884993,-0.041884993,23,0.545,3.371666667,0.73419521,0.26580479,1.29634154,2019-02-15
TSLA,2019-02-15,0.00391414,,-0.125109207,0.125109207,20.66666667,0.946666667,1.068333333,0.494825495,0.505174505,1.008129565,2019-03-15
TSLA,2019-03-15,-0.000241683,,,,19.33333333,0.76,1.711666667,0.596410331,0.403589669,1.144082835,2019-04-18
TSLA,2019-04-19,0.023952058,LS,-0.224265606,0.224265606,,,,,,,
TSLA,2019-05-17,0.003092323,,0.206847357,-0.206847357,14,1.01,0.896666667,0.449843581,0.550156419,0.947648939,2019-06-21
TSLA,2019-06-21,-0.007444989,SS,0.081223456,-0.081223456,14.33333333,1.221666667,0.761666667,0.392774074,0.607225926,0.942342741,2019-07-19
TSLA,2019-07-19,-0.046421404,SS,-0.066222106,0.066222106,19,0.351666667,2.111666667,0.738361314,0.261638686,0.812150755,2019-08-16
TSLA,2019-08-16,-0.015738992,SS,0.067637524,-0.067637524,15.33333333,0.508333333,1.168333333,0.604307629,0.395692371,0.769490298,2019-09-20
TSLA,2019-09-20,-0.009428313,SS,0.307426295,-0.307426295,16.66666667,0.496666667,1.113333333,0.603625411,0.396374589,0.741097663,2019-10-18
TSLA,2019-10-18,-0.004331107,,0.047693495,-0.047693495,18,0.63,1.466666667,0.606316734,0.393683266,0.959381666,2019-11-15
TSLA,2019-11-15,-0.023092096,SS,0.267898074,-0.267898074,24.66666667,0.63,1.801666667,0.640239586,0.359760414,1.051519286,2019-12-20
TSLA,2019-12-20,0.001309118,SS,0.555159021,-0.555159021,27.33333333,1.18,1.445,0.508609524,0.491390476,1.310218476,2020-01-17
TSLA,2020-01-17,0.010230955,SS,0.026776606,-0.026776606,33.66666667,2.781666667,2.403333333,0.438694967,0.561305033,2.569306263,2020-02-21
TSLA,2020-02-21,0.041627575,,-0.21555755,0.21555755,71.33333333,2.156666667,13.33333333,0.725432003,0.274567997,5.225421645,2020-03-20
TSLA,2020-03-20,0.08828885,LS,0.492136222,-0.492136222,35.66666667,1.476666667,8.585,0.703476591,0.296523409,3.584453902,2020-04-17
TSLA,2020-04-17,0.102096652,LS,0.067940336,-0.067940336,64,1.923333333,15.65166667,0.749216756,0.250783244,5.366169304,2020-05-15
TSLA,2020-05-15,0.095874233,LS,0.293185264,-0.293185264,56.66666667,2.963333333,6.325,0.579789695,0.420210305,4.375940309,2020-06-19
TSLA,2020-06-19,0.161001672,LS,0.325012512,-0.325012512,66.66666667,4.653333333,4.62,0.46406067,0.53593933,4.635468689,2020-07-17
TSLA,2020-07-17,0.148373761,LS,0.7414515,-0.7414515,132,4.643333333,36.495,0.738260226,0.261739774,12.98018136,2020-08-21
TSLA,2020-08-21,0.167643017,LS,-0.139087031,0.139087031,160,4.565,27.71833333,0.727329557,0.272670443,10.87822965,2020-09-18
TSLA,2020-09-18,0.2032098,LS,-0.095499132,0.095499132,200,7.2,59.60833333,0.740303415,0.259696585,20.81026518,2020-10-16
TSLA,2020-10-16,0.264465616,LS,0.46273494,-0.46273494,166.6666667,7.091666667,27.09166667,0.659668417,0.340331583,13.89829833,2020-11-20
TSLA,2020-11-20,0.223873495,LS,0.243253394,-0.243253394,173.3333333,9.183333333,19.225,0.576925267,0.423074733,13.43170877,2020-12-18
TSLA,2020-12-18,0.210855984,LS,0.124507639,-0.124507639,233.3333333,11.75833333,26.58333333,0.555629626,0.444370374,18.34612413,2021-01-15
TSLA,2021-01-15,0.228568426,LS,-0.148740673,0.148740673,333.3333333,9.65,67.425,0.738925761,0.261074239,24.73356415,2021-02-19
TSLA,2021-02-19,0.200213369,LS,-0.011208172,0.011208172,236.6666667,31.09166667,7.458333333,0.25769923,0.74230077,13.54862513,2021-03-19
TSLA,2021-03-19,0.209098009,LS,0.062146633,-0.062146633,233.3333333,10.6,25.34166667,0.602080285,0.397919715,16.46599981,2021-04-16
TSLA,2021-04-16,0.21517227,LS,-0.118713355,0.118713355,221.6666667,33.79166667,8.883333333,0.264516368,0.735483632,15.47199519,2021-05-21
TSLA,2021-05-21,0.169413689,LS,0.087136165,-0.087136165,210,4.825,21.23333333,0.697124464,0.302875536,9.794682755,2021-06-18
TSLA,2021-06-18,0.168886988,LS,0.011035013,-0.011035013,228.3333333,3.816666667,24,0.749805456,0.250194544,8.86642654,2021-07-16
TSLA,2021-07-16,0.13144166,,0.070604768,-0.070604768,233.3333333,6.525,24.725,0.677863964,0.322136036,12.38787585,2021-08-20
TSLA,2021-08-20,0.109816537,,0.054044187,-0.054044187,243.3333333,4.183333333,20.775,0.718065494,0.281934506,8.861096685,2021-09-17
TSLA,2021-09-17,0.043415038,,0.436525434,-0.436525434,241.6666667,17.95833333,6.333333333,0.320430708,0.679569292,10.05834032,2021-10-15
TSLA,2021-10-15,0.062477929,,0.027612356,-0.027612356,281.6666667,11.93333333,12.625,0.487292089,0.512707911,12.2879563,2021-11-19
TSLA,2021-11-19,0.076072776,,-0.076854729,0.076854729,423.3333333,11.7,56.03333333,0.701460933,0.298539067,24.93523197,2021-12-17
TSLA,2021-12-17,0.073690094,,-0.113608136,0.113608136,340,12.43333333,40.15,0.653793934,0.346206066,22.02901147,2022-01-21
TSLA,2022-01-21,0.054086363,,-0.070767232,0.070767232,338.3333333,17.08333333,39.63333333,0.59752621,0.40247379,26.1591173,2022-02-18
TSLA,2022-02-18,0.035780694,,0.238008221,-0.238008221,316.6666667,7.091666667,38.16666667,0.721272491,0.278727509,15.75312399,2022-03-18
TSLA,2022-03-18,0.038974561,LS,,,325,8.708333333,31.55,0.671665045,0.328334955,16.20805094,2022-04-14
TSLA,2022-04-15,0.033560101,,-0.12919934,0.12919934,,,,,,,
TSLA,2022-05-20,0.049547518,LS,-0.111889877,0.111889877,250,7.966666667,36.53333333,0.691576154,0.308423846,16.77730788,2022-06-17
TSLA,2022-06-17,0.042890147,LS,0.323764749,-0.323764749,250,5.7,38.6,0.746020965,0.253979035,14.05591024,2022-07-15
TSLA,2022-07-15,0.023223283,LS,-0.072488493,0.072488493,270,7.875,37.75,0.697525042,0.302474958,16.91143938,2022-08-19
TSLA,2022-08-19,0.012048293,LS,-0.037590619,0.037590619,316.6666667,8.683333333,28.10833333,0.655443961,0.344556039,15.37633439,2022-09-16
TSLA,2022-09-16,0.035062837,LS,-0.142170408,0.142170408,325,11.875,32.65,0.626460865,0.373539135,19.63527552,2022-10-21
TSLA,2022-10-21,0.023559866,LS,-0.144327117,0.144327117,220,11.925,16.9,0.523827246,0.476172754,14.29395945,2022-11-18
TSLA,2022-11-18,-0.019541593,LS,,,180,12.825,12.175,0.457517567,0.542482433,12.47238642,2022-12-16